NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
SMARCB1	NA	null	null	-0.36971974
OR2A2	NA	null	null	-0.36975992
NHLH1	NA	null	null	-0.3704903
HAO1	NA	null	null	-0.37050334
LOC107985773	NA	null	null	-0.37056822
LOC107986175	NA	null	null	-0.3708295
ACOXL	NA	null	null	-0.37083834
ORC2	NA	null	null	-0.37085524
NUP133	NA	null	null	-0.37087932
RGR	NA	null	null	-0.3709432
ENTPD2	NA	null	null	-0.3711897
C16orf58	NA	null	null	-0.37134534
HIST1H2BO	NA	null	null	-0.37137598
LPCAT2	NA	null	null	-0.37140492
ALX1	NA	null	null	-0.37141186
VANGL2	NA	null	null	-0.371486
FKBP8	NA	null	null	-0.37150854
GNAT1	NA	null	null	-0.37152162
AP1G2	NA	null	null	-0.37166914
FAAP24	NA	null	null	-0.3717432
FBXO25	NA	null	null	-0.371929
LOC339862	NA	null	null	-0.37199897
OR10T2	NA	null	null	-0.37222898
SLC4A10	NA	null	null	-0.37223467
SMOC1	NA	null	null	-0.37223876
TM4SF5	NA	null	null	-0.37228698
SNX27	NA	null	null	-0.37232852
SMNDC1	NA	null	null	-0.3723637
ACOT2	NA	null	null	-0.37249485
CCDC105	NA	null	null	-0.3725441
CDKN2B	NA	null	null	-0.37254837
RNF165	NA	null	null	-0.3726176
LOC100996379	NA	null	null	-0.37264648
MMD	NA	null	null	-0.37278065
PTS	NA	null	null	-0.37284175
SH2B1	NA	null	null	-0.37284368
ZBED6CL	NA	null	null	-0.37284696
B3GALT1	NA	null	null	-0.37286663
EFR3A	NA	null	null	-0.3729945
SMAD2	NA	null	null	-0.37299702
TRIP12	NA	null	null	-0.37308842
CFAP52	NA	null	null	-0.37309942
TOMM34	NA	null	null	-0.37323007
RPRM	NA	null	null	-0.3732822
OR1L6	NA	null	null	-0.3733369
MMD2	NA	null	null	-0.37338537
CRB1	NA	null	null	-0.37355667
IPMK	NA	null	null	-0.3736167
SLC36A2	NA	null	null	-0.3736491
PKLR	NA	null	null	-0.37375146
LOC105376204	NA	null	null	-0.37381256
OPN1MW	NA	null	null	-0.3738969
SYNJ2BP-COX16	NA	null	null	-0.37393868
LOC100996720	NA	null	null	-0.37396774
RNASE7	NA	null	null	-0.3741066
LOC728485	NA	null	null	-0.3741157
ZNF614	NA	null	null	-0.3742876
LOC107984638	NA	null	null	-0.37430045
C17orf50	NA	null	null	-0.37430492
SLC25A42	NA	null	null	-0.37435302
ZNF136	NA	null	null	-0.37453088
NLRP11	NA	null	null	-0.3745502
RFPL1	NA	null	null	-0.37468368
LOC107986724	NA	null	null	-0.37499166
MMP9	NA	null	null	-0.3750837
TTC14	NA	null	null	-0.37523428
GUCY2C	NA	null	null	-0.37523928
STXBP5	NA	null	null	-0.37528256
SEC61B	NA	null	null	-0.37550655
GP6	NA	null	null	-0.37555197
NOXRED1	NA	null	null	-0.3755804
TSEN54	NA	null	null	-0.3756057
NSUN3	NA	null	null	-0.3756408
OR8U9	NA	null	null	-0.37571386
ZNF610	NA	null	null	-0.37584463
WDYHV1	NA	null	null	-0.37613875
LOC105379272	NA	null	null	-0.37614822
WFDC13	NA	null	null	-0.37616518
PPP1R3F	NA	null	null	-0.37634307
SPCS2	NA	null	null	-0.37648576
ZNF684	NA	null	null	-0.37656727
ALG1L	NA	null	null	-0.376978
CPLX4	NA	null	null	-0.37714672
TAS2R39	NA	null	null	-0.37721533
TAF3	NA	null	null	-0.3772225
TEX22	NA	null	null	-0.37722346
GTF2IRD1	NA	null	null	-0.3773241
RPTN	NA	null	null	-0.37742907
GPR78	NA	null	null	-0.3774899
TSC22D4	NA	null	null	-0.3775686
LOC107987489	NA	null	null	-0.3775782
LOC107987491	NA	null	null	-0.3775782
LOC107987484	NA	null	null	-0.3775782
LOC107987486	NA	null	null	-0.3775782
LOC107987490	NA	null	null	-0.3775782
LOC107987487	NA	null	null	-0.3775782
LOC107987488	NA	null	null	-0.3775782
LOC107987485	NA	null	null	-0.3775782
LRRC61	NA	null	null	-0.3776065
NCOA3	NA	null	null	-0.37766588
LOC100506127	NA	null	null	-0.37771866
HOXC5	NA	null	null	-0.3778407
KIAA0226L	NA	null	null	-0.37789604
TET2	NA	null	null	-0.37802482
MYCL	NA	null	null	-0.3780995
TM2D1	NA	null	null	-0.3781216
POLA1	NA	null	null	-0.3783262
ZNF439	NA	null	null	-0.37834996
AGRN	NA	null	null	-0.37842828
LOC107984152	NA	null	null	-0.378736
EVI5L	NA	null	null	-0.37875357
CHMP7	NA	null	null	-0.37879127
N4BP1	NA	null	null	-0.37896666
SCAF11	NA	null	null	-0.37902328
RNF208	NA	null	null	-0.3790314
SH2D6	NA	null	null	-0.37911755
DAW1	NA	null	null	-0.37940753
PLGRKT	NA	null	null	-0.3797787
USP13	NA	null	null	-0.3799539
BACH2	NA	null	null	-0.3799734
CNNM2	NA	null	null	-0.38001412
AMBP	NA	null	null	-0.3800465
CHRNB2	NA	null	null	-0.3801129
LACC1	NA	null	null	-0.3803137
PPP5D1	NA	null	null	-0.38040507
LOC105379443	NA	null	null	-0.38046104
ITLN1	NA	null	null	-0.38048494
HOXC8	NA	null	null	-0.38056087
TECTB	NA	null	null	-0.3806503
GRK4	NA	null	null	-0.38067678
OMG	NA	null	null	-0.3807032
LOC105373759	NA	null	null	-0.3810172
CHL1	NA	null	null	-0.3810952
IZUMO4	NA	null	null	-0.38115028
TOR1B	NA	null	null	-0.38150734
ALG10	NA	null	null	-0.38194886
TP73	NA	null	null	-0.38194898
MREG	NA	null	null	-0.38203132
ARF4	NA	null	null	-0.38222325
SCFD2	NA	null	null	-0.38224518
LOC100996573	NA	null	null	-0.38240746
ALG12	NA	null	null	-0.38258186
LAMC2	NA	null	null	-0.38263598
FOXG1	NA	null	null	-0.3826649
KRTAP5-8	NA	null	null	-0.38283217
KHSRP	NA	null	null	-0.38283926
LOC107987388	NA	null	null	-0.3828883
RNF212B	NA	null	null	-0.3830603
COL20A1	NA	null	null	-0.3830803
POM121	NA	null	null	-0.38308546
NUP98	NA	null	null	-0.383195
MDH1B	NA	null	null	-0.38320673
HAX1	NA	null	null	-0.38332152
APMAP	NA	null	null	-0.3839142
FRMD4B	NA	null	null	-0.38397416
TRAM1L1	NA	null	null	-0.383983
SPESP1	NA	null	null	-0.3840871
DCP1B	NA	null	null	-0.38421398
DENR	NA	null	null	-0.3843562
KIAA0368	NA	null	null	-0.38444325
UBL4A	NA	null	null	-0.38457003
LOC105369216	NA	null	null	-0.38475764
NARFL	NA	null	null	-0.384801
GALNT2	NA	null	null	-0.3848739
MCTP2	NA	null	null	-0.38490948
TAF1B	NA	null	null	-0.38492823
CDR2	NA	null	null	-0.3849533
USP5	NA	null	null	-0.38500857
ASPM	NA	null	null	-0.38526624
NRAS	NA	null	null	-0.38529712
VGLL4	NA	null	null	-0.38533816
ZMAT1	NA	null	null	-0.3854077
ZDHHC22	NA	null	null	-0.38547665
SYNPO2L	NA	null	null	-0.38549685
CLMN	NA	null	null	-0.38550362
GATB	NA	null	null	-0.38557926
ZFP30	NA	null	null	-0.38565317
LOC105377934	NA	null	null	-0.3857311
CTDSPL2	NA	null	null	-0.38577443
MORN5	NA	null	null	-0.38601467
LOC105376341	NA	null	null	-0.38610744
RHAG	NA	null	null	-0.38628232
RNF212	NA	null	null	-0.38653377
ZC3H6	NA	null	null	-0.38665032
TIAM2	NA	null	null	-0.38666952
NPAT	NA	null	null	-0.3869176
SLC44A5	NA	null	null	-0.38706937
SWSAP1	NA	null	null	-0.387103
MIER3	NA	null	null	-0.3872677
OR5I1	NA	null	null	-0.38728335
FGFBP2	NA	null	null	-0.3873904
KRT23	NA	null	null	-0.3874477
RDH8	NA	null	null	-0.38751093
RIT2	NA	null	null	-0.38754082
PADI3	NA	null	null	-0.38787544
SPATA7	NA	null	null	-0.38793704
REG4	NA	null	null	-0.3879932
C1orf111	NA	null	null	-0.3882228
BANK1	NA	null	null	-0.3883856
OR2C3	NA	null	null	-0.38863572
SACM1L	NA	null	null	-0.3888432
EMC1	NA	null	null	-0.3888894
RNF32	NA	null	null	-0.38909063
KLC3	NA	null	null	-0.38944644
MIB2	NA	null	null	-0.38951856
RFTN1	NA	null	null	-0.3895762
LOC107983997	NA	null	null	-0.38968918
PROK2	NA	null	null	-0.3897028
ZNF507	NA	null	null	-0.38976935
MED29	NA	null	null	-0.3899063
UNC50	NA	null	null	-0.38995197
PDZD9	NA	null	null	-0.38998866
DDX11	NA	null	null	-0.39018866
DHRS7B	NA	null	null	-0.39022177
DAG1	NA	null	null	-0.39032996
TAGLN3	NA	null	null	-0.39035416
ECEL1	NA	null	null	-0.39040035
ACADS	NA	null	null	-0.3904434
DPP9-AS1	NA	null	null	-0.3904801
SASS6	NA	null	null	-0.39064097
PRR30	NA	null	null	-0.390642
CNPY1	NA	null	null	-0.39075086
KPRP	NA	null	null	-0.39075172
KLF17	NA	null	null	-0.39082664
MT4	NA	null	null	-0.39083132
SSU72	NA	null	null	-0.3908652
ALS2CR11	NA	null	null	-0.39087027
LOC105377310	NA	null	null	-0.39098418
FAM192A	NA	null	null	-0.39130327
GYG2	NA	null	null	-0.3914838
NUPL2	NA	null	null	-0.39153218
LOC101927322	NA	null	null	-0.3917533
DOCK1	NA	null	null	-0.39186183
DDT	NA	null	null	-0.3920903
TEX36	NA	null	null	-0.39215282
IPO9	NA	null	null	-0.3921982
PIGV	NA	null	null	-0.39234516
TICRR	NA	null	null	-0.3925266
OPCML	NA	null	null	-0.39253068
HEPACAM	NA	null	null	-0.3925883
LOC645177	NA	null	null	-0.39265943
DISP2	NA	null	null	-0.392804
BPGM	NA	null	null	-0.39287186
SLC5A12	NA	null	null	-0.39287192
PEX11B	NA	null	null	-0.39330018
STK38L	NA	null	null	-0.39334947
KNG1	NA	null	null	-0.39340055
SLC9A3	NA	null	null	-0.39345884
PEX14	NA	null	null	-0.3936008
PARP10	NA	null	null	-0.39366207
PTPRO	NA	null	null	-0.39375296
CAMKV	NA	null	null	-0.3938593
WDPCP	NA	null	null	-0.39446977
PRAMEF2	NA	null	null	-0.39471444
CFHR3	NA	null	null	-0.39488566
ACAN	NA	null	null	-0.39498466
TMEM189	NA	null	null	-0.39548385
MMAB	NA	null	null	-0.39558512
WFDC8	NA	null	null	-0.39559206
PPP1R16A	NA	null	null	-0.39564568
ATP13A1	NA	null	null	-0.39566082
ATR	NA	null	null	-0.39568603
SMIM18	NA	null	null	-0.39604825
DNASE1	NA	null	null	-0.39624047
KIAA0319L	NA	null	null	-0.3962428
C3orf79	NA	null	null	-0.3962573
STAG3	NA	null	null	-0.39638093
SDSL	NA	null	null	-0.39642295
CX3CL1	NA	null	null	-0.39659464
ABCC11	NA	null	null	-0.39679375
BOD1L1	NA	null	null	-0.39687786
TTLL5	NA	null	null	-0.39689514
FAM47C	NA	null	null	-0.39689946
LOC642515	NA	null	null	-0.39690337
LOC107985355	NA	null	null	-0.3969625
CGGBP1	NA	null	null	-0.39701647
C1orf194	NA	null	null	-0.39707088
INTU	NA	null	null	-0.39712092
TOP2A	NA	null	null	-0.39731744
LOC105375355	NA	null	null	-0.39758858
RAPGEF5	NA	null	null	-0.3976145
ZMAT3	NA	null	null	-0.39777926
DCDC1	NA	null	null	-0.39789015
SPSB1	NA	null	null	-0.39797112
FGF5	NA	null	null	-0.39812982
BTNL8	NA	null	null	-0.398298
EHMT1	NA	null	null	-0.39833647
DROSHA	NA	null	null	-0.3983598
AK9	NA	null	null	-0.39849028
PJA2	NA	null	null	-0.39854336
CLINT1	NA	null	null	-0.3985717
LATS1	NA	null	null	-0.3986353
HIST1H2AI	NA	null	null	-0.39911914
ACOD1	NA	null	null	-0.3991674
RRP1B	NA	null	null	-0.39922228
CEP250	NA	null	null	-0.39923126
TOP3A	NA	null	null	-0.39927682
FAM71F2	NA	null	null	-0.3992894
TFEB	NA	null	null	-0.39935076
DTX2	NA	null	null	-0.39935192
COX11	NA	null	null	-0.39935678
CDCP2	NA	null	null	-0.3996762
DHRS7C	NA	null	null	-0.39976692
TXNDC17	NA	null	null	-0.39979878
QSER1	NA	null	null	-0.3999897
CCDC169-SOHLH2	NA	null	null	-0.3999907
TMEM167A	NA	null	null	-0.4000365
NDUFAB1	NA	null	null	-0.40005386
ELAC1	NA	null	null	-0.40009788
PPP1CB	NA	null	null	-0.40017784
CAPN9	NA	null	null	-0.40020752
C6orf222	NA	null	null	-0.40024862
PPP6C	NA	null	null	-0.40025422
OR10S1	NA	null	null	-0.4003446
LOC105370399	NA	null	null	-0.4003874
KIAA1147	NA	null	null	-0.40039092
APOA4	NA	null	null	-0.40044662
DHX57	NA	null	null	-0.4008173
DNAJB6	NA	null	null	-0.40083003
TM4SF20	NA	null	null	-0.40087816
OR1J1	NA	null	null	-0.40088743
FOXRED1	NA	null	null	-0.4010415
ST6GALNAC5	NA	null	null	-0.4010628
PTGES2	NA	null	null	-0.40120664
GOLGA6L2	NA	null	null	-0.40127194
CHRM4	NA	null	null	-0.40146297
SRSF1	NA	null	null	-0.40157977
DNAI1	NA	null	null	-0.40177292
KLF3	NA	null	null	-0.40191945
NEK2	NA	null	null	-0.40204495
SMN2	NA	null	null	-0.4020638
PPP1R17	NA	null	null	-0.40214026
PKD2L1	NA	null	null	-0.40216222
BRAP	NA	null	null	-0.40242925
CBL	NA	null	null	-0.40251687
CPNE9	NA	null	null	-0.4025716
TRAIP	NA	null	null	-0.4028189
STMND1	NA	null	null	-0.4030317
HTR3B	NA	null	null	-0.4030344
CFAP100	NA	null	null	-0.403065
RSRP1	NA	null	null	-0.4030821
TAS2R46	NA	null	null	-0.40318313
SERPINA9	NA	null	null	-0.40319225
ZBTB26	NA	null	null	-0.40319473
PPIP5K2	NA	null	null	-0.40328705
TNNI1	NA	null	null	-0.40332136
MYO5A	NA	null	null	-0.40332866
DLL1	NA	null	null	-0.4036117
DRC1	NA	null	null	-0.4036178
ALPK1	NA	null	null	-0.4036991
ROCK1	NA	null	null	-0.40392902
PRMT8	NA	null	null	-0.40398446
C15orf61	NA	null	null	-0.4039898
PUS7	NA	null	null	-0.40398985
CCDC67	NA	null	null	-0.40432632
TRMT10A	NA	null	null	-0.4043937
SGTA	NA	null	null	-0.40452576
TRIM11	NA	null	null	-0.4046319
FOLR3	NA	null	null	-0.4046815
PCNX3	NA	null	null	-0.4046934
KRTAP10-10	NA	null	null	-0.4046959
SHCBP1L	NA	null	null	-0.40490127
GLTPD2	NA	null	null	-0.40499434
ATOH7	NA	null	null	-0.40512535
NPFFR1	NA	null	null	-0.40522876
RNF17	NA	null	null	-0.40529546
SUCLG1	NA	null	null	-0.40537575
TRIM26	NA	null	null	-0.40549526
CDCA7	NA	null	null	-0.40585104
PPP1R10	NA	null	null	-0.4059249
POLA2	NA	null	null	-0.40602133
BTF3L4	NA	null	null	-0.40605438
MROH6	NA	null	null	-0.40610507
KCNH4	NA	null	null	-0.40621883
FREM2	NA	null	null	-0.40639216
FBXO6	NA	null	null	-0.40640336
KCNJ14	NA	null	null	-0.40646687
GK	NA	null	null	-0.40647277
SLC1A2	NA	null	null	-0.4064887
ZSCAN10	NA	null	null	-0.4066749
AGFG1	NA	null	null	-0.40681258
TAF4B	NA	null	null	-0.40695956
GTSF1L	NA	null	null	-0.40724903
PAQR4	NA	null	null	-0.40736553
NAGS	NA	null	null	-0.40751716
PLEKHA7	NA	null	null	-0.4075479
KBTBD3	NA	null	null	-0.40772688
ADAM20	NA	null	null	-0.40784684
VASP	NA	null	null	-0.40785408
ANAPC5	NA	null	null	-0.4079903
KMT2A	NA	null	null	-0.40803975
SUMO1	NA	null	null	-0.4081788
ZNF157	NA	null	null	-0.408198
IVNS1ABP	NA	null	null	-0.4082105
KYAT1	NA	null	null	-0.40834832
MAGED1	NA	null	null	-0.40840593
FKBPL	NA	null	null	-0.40840933
SRCAP	NA	null	null	-0.40892175
IFNB1	NA	null	null	-0.40906578
LOC100996709	NA	null	null	-0.40938511
NETO1	NA	null	null	-0.4094685
ZCCHC11	NA	null	null	-0.40983695
GNPDA2	NA	null	null	-0.40992317
MPZL3	NA	null	null	-0.41001406
CEP295NL	NA	null	null	-0.4100843
MTMR8	NA	null	null	-0.41015342
CYB5D1	NA	null	null	-0.41040543
C9orf64	NA	null	null	-0.41054296
TEF	NA	null	null	-0.41054362
MFSD14A	NA	null	null	-0.4105816
PCDHGA11	NA	null	null	-0.41058984
RSPO4	NA	null	null	-0.41070694
MRPL12	NA	null	null	-0.4107361
DSC3	NA	null	null	-0.41077167
DSCAML1	NA	null	null	-0.4108216
REN	NA	null	null	-0.41109946
SPEF1	NA	null	null	-0.4111496
SH3GL3	NA	null	null	-0.41126168
LGALS12	NA	null	null	-0.41143474
UNC45B	NA	null	null	-0.411524
PUM2	NA	null	null	-0.411601
PABPC3	NA	null	null	-0.41174373
OR1L4	NA	null	null	-0.41178384
DIO1	NA	null	null	-0.41183588
ATAD5	NA	null	null	-0.4119086
USP4	NA	null	null	-0.412018
TMEM133	NA	null	null	-0.41202366
IFITM10	NA	null	null	-0.41214463
RSL24D1	NA	null	null	-0.41215032
OR2T34	NA	null	null	-0.41227537
ZNF595	NA	null	null	-0.41229337
DNAL1	NA	null	null	-0.4123362
SNX25	NA	null	null	-0.4125018
SLC8B1	NA	null	null	-0.41252512
USP30	NA	null	null	-0.41265818
ZNF432	NA	null	null	-0.41281414
POMC	NA	null	null	-0.4128998
FNTB	NA	null	null	-0.41293603
GNA11	NA	null	null	-0.41294932
ST7	NA	null	null	-0.41298422
ARRDC1	NA	null	null	-0.41311276
CORT	NA	null	null	-0.4132349
PPP3R2	NA	null	null	-0.4132955
PTCH1	NA	null	null	-0.41330186
ZNF664-FAM101A	NA	null	null	-0.4133027
SGK2	NA	null	null	-0.41330573
TFDP3	NA	null	null	-0.41332763
EIF4H	NA	null	null	-0.41352242
TBC1D32	NA	null	null	-0.4135407
CETN2	NA	null	null	-0.4136758
PITX3	NA	null	null	-0.41417962
RNF4	NA	null	null	-0.41422307
SCN9A	NA	null	null	-0.41422507
IQCD	NA	null	null	-0.4144627
AMD1	NA	null	null	-0.41450134
GRK6	NA	null	null	-0.41469428
TTC9	NA	null	null	-0.41470534
C16orf78	NA	null	null	-0.41486785
PIGP	NA	null	null	-0.4148883
MTHFSD	NA	null	null	-0.41497886
HIGD1A	NA	null	null	-0.41521204
LOC101928841	NA	null	null	-0.4153312
SMC5	NA	null	null	-0.41542658
MYBPHL	NA	null	null	-0.41543412
LOC107984138	NA	null	null	-0.4154954
TTC17	NA	null	null	-0.41558543
CCDC87	NA	null	null	-0.4157513
ARL14EP	NA	null	null	-0.4159075
CWF19L1	NA	null	null	-0.41596124
RFT1	NA	null	null	-0.41605708
SPINK8	NA	null	null	-0.41620654
EPHA1	NA	null	null	-0.41621754
ANKRD61	NA	null	null	-0.4162948
ZNF821	NA	null	null	-0.41630602
SCPEP1	NA	null	null	-0.41634023
PCDHGA7	NA	null	null	-0.4163644
GPR75	NA	null	null	-0.41636664
MIA2	NA	null	null	-0.41642267
ZNRF3	NA	null	null	-0.41647533
VEZF1	NA	null	null	-0.41649407
RCOR3	NA	null	null	-0.4165602
ZNF559-ZNF177	NA	null	null	-0.416641
SUB1	NA	null	null	-0.41667673
PPAT	NA	null	null	-0.41682592
DRD5	NA	null	null	-0.4168421
FAM221B	NA	null	null	-0.41690505
MTA1	NA	null	null	-0.41693696
LOC100132146	NA	null	null	-0.4169955
ADCY10	NA	null	null	-0.41709507
TLCD1	NA	null	null	-0.41719964
BPNT1	NA	null	null	-0.417204
MST1L	NA	null	null	-0.417214
MEP1B	NA	null	null	-0.41721413
RNF121	NA	null	null	-0.4173141
ABLIM1	NA	null	null	-0.41735053
MYO3A	NA	null	null	-0.4173825
TMPPE	NA	null	null	-0.41740257
KDM2B	NA	null	null	-0.417495
NDST3	NA	null	null	-0.41755617
MDK	NA	null	null	-0.41762352
MYT1L	NA	null	null	-0.41763657
RFK	NA	null	null	-0.41764793
CD19	NA	null	null	-0.41765764
KLHL24	NA	null	null	-0.4176699
HIST1H4D	NA	null	null	-0.41767332
ZNF208	NA	null	null	-0.41773394
GINS1	NA	null	null	-0.4177619
WWC2	NA	null	null	-0.41794372
LAMB4	NA	null	null	-0.41795993
DCAF5	NA	null	null	-0.41801035
Mar-07	NA	null	null	-0.4180171
KRT84	NA	null	null	-0.4181317
NAA15	NA	null	null	-0.41815266
OR2W1	NA	null	null	-0.41816232
LOC105376722	NA	null	null	-0.41836855
TRIM23	NA	null	null	-0.41837493
FCHO2	NA	null	null	-0.41880563
PRSS33	NA	null	null	-0.4188569
EPM2AIP1	NA	null	null	-0.41890994
OAZ3	NA	null	null	-0.41895798
SYNRG	NA	null	null	-0.41897056
FSCN2	NA	null	null	-0.4190305
SLC46A2	NA	null	null	-0.41906
GIN1	NA	null	null	-0.41913623
STX5	NA	null	null	-0.4192859
RGS9BP	NA	null	null	-0.41945687
POC1B-GALNT4	NA	null	null	-0.41959324
LOC100506571	NA	null	null	-0.41973934
TMEM2	NA	null	null	-0.4197795
DPEP1	NA	null	null	-0.41979957
EIF5AL1	NA	null	null	-0.4198893
ERCC8	NA	null	null	-0.41999152
CATSPERG	NA	null	null	-0.42006725
TKTL2	NA	null	null	-0.42010397
TCERG1	NA	null	null	-0.42026114
SH3GL2	NA	null	null	-0.4203194
KLK4	NA	null	null	-0.4203271
STAMBP	NA	null	null	-0.4203415
ZBTB18	NA	null	null	-0.42048314
DNAH12	NA	null	null	-0.42057434
ERICH2	NA	null	null	-0.42058828
OLAH	NA	null	null	-0.42066005
PSME3	NA	null	null	-0.42072123
CC2D1A	NA	null	null	-0.42074504
PDE7A	NA	null	null	-0.42078027
EBAG9	NA	null	null	-0.4207852
RNF170	NA	null	null	-0.4208719
KMT2D	NA	null	null	-0.4208757
ACAA1	NA	null	null	-0.42102614
ZP2	NA	null	null	-0.42110536
GRM6	NA	null	null	-0.42118114
CST6	NA	null	null	-0.42125654
TBC1D30	NA	null	null	-0.4213431
SAV1	NA	null	null	-0.42149058
TOM1	NA	null	null	-0.4215302
PATE4	NA	null	null	-0.4215757
FAF1	NA	null	null	-0.42160696
STK3	NA	null	null	-0.42164993
NR2E3	NA	null	null	-0.42187217
FREM3	NA	null	null	-0.42191848
CDCA7L	NA	null	null	-0.42198703
LOC100653061	NA	null	null	-0.422017
SLC22A12	NA	null	null	-0.42207623
APAF1	NA	null	null	-0.4220931
CSMD3	NA	null	null	-0.42239314
TERT	NA	null	null	-0.42239663
LOC107985021	NA	null	null	-0.42239663
KLHL25	NA	null	null	-0.42267144
RAB20	NA	null	null	-0.42270947
LHCGR	NA	null	null	-0.4227432
DYNAP	NA	null	null	-0.42300838
GPR108	NA	null	null	-0.4230099
WDR93	NA	null	null	-0.4231337
CSNK1A1	NA	null	null	-0.4232749
WDR24	NA	null	null	-0.42331716
ZNF134	NA	null	null	-0.4233361
CPSF6	NA	null	null	-0.42345646
DDX31	NA	null	null	-0.42346686
FGB	NA	null	null	-0.42354986
CINP	NA	null	null	-0.4236055
SPAG17	NA	null	null	-0.42384392
OR11H1	NA	null	null	-0.42404044
C3orf38	NA	null	null	-0.4242085
COPS2	NA	null	null	-0.42429295
APPBP2	NA	null	null	-0.42450318
TAF9	NA	null	null	-0.4245044
ZDHHC6	NA	null	null	-0.4245257
MTF1	NA	null	null	-0.42458528
KCNJ9	NA	null	null	-0.42463332
LOC102724378	NA	null	null	-0.4248032
LOC102723655	NA	null	null	-0.42483371
FAM151A	NA	null	null	-0.42487708
GARNL3	NA	null	null	-0.42491403
CDKN2AIP	NA	null	null	-0.4250048
REPIN1	NA	null	null	-0.42523593
L3MBTL4	NA	null	null	-0.4252701
SUOX	NA	null	null	-0.42530313
CNTNAP2	NA	null	null	-0.42535558
CCDC187	NA	null	null	-0.4254595
CISH	NA	null	null	-0.42547017
CCAR1	NA	null	null	-0.42548668
KRTAP16-1	NA	null	null	-0.42550063
CCDC171	NA	null	null	-0.42550722
SERF1B	NA	null	null	-0.4255539
PALB2	NA	null	null	-0.42556208
SOX11	NA	null	null	-0.42591602
ALG14	NA	null	null	-0.42611396
UBE2U	NA	null	null	-0.4262702
COQ4	NA	null	null	-0.42632598
WDR33	NA	null	null	-0.42653483
DSCR3	NA	null	null	-0.4266329
CEP44	NA	null	null	-0.42665383
SAA4	NA	null	null	-0.42673486
ICE1	NA	null	null	-0.4267746
RLBP1	NA	null	null	-0.42682868
GSTM4	NA	null	null	-0.42706493
DEFB121	NA	null	null	-0.4271409
FXYD6-FXYD2	NA	null	null	-0.42728332
KDM7A	NA	null	null	-0.42733887
CPNE6	NA	null	null	-0.42740995
TRIML2	NA	null	null	-0.4274288
WDR37	NA	null	null	-0.42761156
KCTD18	NA	null	null	-0.42789963
TAPBP	NA	null	null	-0.42796835
DUXA	NA	null	null	-0.42800072
CPLX3	NA	null	null	-0.4283935
STAC	NA	null	null	-0.42839485
UBXN7	NA	null	null	-0.42852396
STX16	NA	null	null	-0.42858744
VAX1	NA	null	null	-0.42859006
LOC101060179	NA	null	null	-0.4286042
MTM1	NA	null	null	-0.4286134
DDX23	NA	null	null	-0.4286595
TMEM229A	NA	null	null	-0.42883942
DPCR1	NA	null	null	-0.42896685
ABHD17B	NA	null	null	-0.4290122
CHMP3	NA	null	null	-0.42909497
DAPK1	NA	null	null	-0.42911232
KLHL8	NA	null	null	-0.42917478
LOC107986987	NA	null	null	-0.42941937
HNRNPLL	NA	null	null	-0.42943934
COL2A1	NA	null	null	-0.42946365
P2RX5	NA	null	null	-0.42962006
ZNF773	NA	null	null	-0.42973465
C2orf54	NA	null	null	-0.4299769
ACTL6B	NA	null	null	-0.43006605
SERF1A	NA	null	null	-0.43044522
GMPR2	NA	null	null	-0.4306033
UBE2D2	NA	null	null	-0.4306548
ZFP41	NA	null	null	-0.43074924
HIST1H2BH	NA	null	null	-0.4307725
ATP8B4	NA	null	null	-0.43080175
SLC37A4	NA	null	null	-0.43092382
KIAA1429	NA	null	null	-0.43117043
COL9A1	NA	null	null	-0.4312037
DNAH2	NA	null	null	-0.43132415
FAM71C	NA	null	null	-0.43151072
LOC101929726	NA	null	null	-0.43155473
ARRDC5	NA	null	null	-0.43165424
PSMA8	NA	null	null	-0.43194476
GABRA3	NA	null	null	-0.43202195
SIAH3	NA	null	null	-0.43203145
ADO	NA	null	null	-0.43222913
SLAMF9	NA	null	null	-0.43237093
APH1A	NA	null	null	-0.4327269
SS18L2	NA	null	null	-0.4327638
NCLN	NA	null	null	-0.43280542
PES1	NA	null	null	-0.4331347
ASPHD2	NA	null	null	-0.4332624
RGS7	NA	null	null	-0.43328416
PDLIM4	NA	null	null	-0.43351194
MEI4	NA	null	null	-0.4337111
PIGY	NA	null	null	-0.43372187
GATAD2A	NA	null	null	-0.43378985
ATG9A	NA	null	null	-0.4340133
SAMD13	NA	null	null	-0.4340135
DDX1	NA	null	null	-0.43407065
LMOD3	NA	null	null	-0.43424922
BAHCC1	NA	null	null	-0.4342768
CAPN8	NA	null	null	-0.43429297
EPN2	NA	null	null	-0.43431816
PSMG2	NA	null	null	-0.4343835
UBE2D3	NA	null	null	-0.43465889
GLB1L	NA	null	null	-0.4346874
SEC11A	NA	null	null	-0.43472838
CRIM1	NA	null	null	-0.43476048
FASTKD2	NA	null	null	-0.43501168
DSG3	NA	null	null	-0.43511382
NMNAT1	NA	null	null	-0.43548572
MIEF2	NA	null	null	-0.43549463
DDOST	NA	null	null	-0.43560484
DCBLD1	NA	null	null	-0.43586755
GTF2IRD2	NA	null	null	-0.43601248
EBPL	NA	null	null	-0.4360163
GGN	NA	null	null	-0.4360184
C11orf40	NA	null	null	-0.43607476
SPP2	NA	null	null	-0.4360804
SLC37A3	NA	null	null	-0.43615824
