GeneID	FK.FPKM	HN.FPKM	log2.HN.FK.	Qvalue.FK.vs.HN.	Pvalue.FK.vs.HN.	Other.Gene.ID	Transcripts	Gene.Type	Transcripts.Number	FK2.FPKM	FK4.FPKM	FK5.FPKM	HN1.FPKM	HN2.FPKM	HN3.FPKM	HN4.FPKM	HN5.FPKM
784	5.316	1.212	-2.19441070369603	4.65460496336914e-94	1.07917295843429e-93	CACNB3	XM_011538728.2,BGI_novel_T008872,BGI_novel_T008868,NM_001206917.1,BGI_novel_T008869,NM_001206915.1,BGI_novel_T008871,XM_017019958.1,XM_017019957.1,XM_011538727.2,XM_017019959.1,NM_000725.3,NM_001206916.1,BGI_novel_T008870	Known_gene	14	2.75	5.17	8.03	2.25	0	0.03	3.72	0.06
7852	59.056	15.372	-2.04986724584491	0	0	CXCR4	NM_001008540.1,NM_003467.2	Known_gene	2	67.95	23.29	85.93	4.79	29.42	12.4	15.62	14.63
79140	17.216	3.978	-2.1463904849089	4.11754627481349e-124	8.09395693295015e-124	CCDC28B	BGI_novel_T001229,NM_001301011.1,XM_017002306.1,XM_017002307.1,XM_011542113.2,XM_017002308.1,NM_024296.4,XM_017002309.1	Known_gene	8	23.63	4.68	23.34	4.56	4.19	6.07	3.26	1.81
79148	6.803	2.108	-2.47024652913458	5.05267104695087e-116	1.03161553068225e-115	MMP28	XM_011525228.1,XM_017025061.1,XM_011525225.1,XM_017025062.1,XM_011525227.1,NM_024302.4,XM_011525229.2,XM_011525231.1,XM_017025063.1,NM_001032278.2,XM_011525226.2,XM_011525230.1,XM_017025064.1,NM_032950.3,XM_011525232.2	Known_gene	15	2.56	1.4	16.45	3.21	3.24	1.66	2.39	0.04
7940	13.38	1.604	-3.22308309357869	2.61262690557305e-89	6.2599750308197e-89	LST1	NM_205840.2,XM_006715206.3,XM_011514914.2,NM_001166538.1,NM_205839.2,XM_006715209.3,XM_006715210.3,NM_205838.2,NM_205837.2,NM_007161.3	Known_gene	10	9.75	9.38	21.01	0.92	3.4	0.13	2.61	0.96
79630	39.626	7.174	-2.52981255716563	1.56349981998531e-151	2.70809969474377e-151	C1orf54	NM_001301042.1,NM_001301040.1,XM_011509984.2,BGI_novel_T002736,NM_001301041.1,NM_001301039.1,NM_024579.3	Known_gene	7	37.99	54.59	26.3	3.96	20.09	3.83	7.31	0.68
79652	34.953	7.58	-2.37574483252364	0	0	TMEM204	NM_024600.5,NM_001256541.1	Known_gene	2	21.29	9.69	73.88	4.44	9.14	5.2	8.24	10.88
79772	49.01	12.134	-2.1690303155644	0	0	MCTP1	BGI_novel_T031768,XM_011543649.2,XM_017009858.1,XM_017009864.1,NM_001002796.3,XM_011543650.2,XM_017009855.1,BGI_novel_T031767,XM_006714692.3,BGI_novel_T031769,XM_017009863.1,XM_017009865.1,NM_024717.5,XM_017009862.1,XM_017009856.1,XM_017009860.1,XM_005272082.4,XM_005272090.4,XM_017009859.1,XM_017009857.1,XM_017009861.1,NM_001297777.1	Known_gene	22	59.18	14.91	72.94	6.43	27.49	12.9	9.02	4.83
79785	15.723	1.198	-3.80345010551389	5.08787228775657e-172	8.09931643152856e-172	RERGL	NM_024730.3,NM_001286201.1	Known_gene	2	15.74	11.88	19.55	0.08	0	1.35	0.78	3.78
79792	45.26	6.922	-2.95702354451677	0	0	GSDMD	NM_024736.6,BGI_novel_T038940,NM_001166237.1,BGI_novel_T038939,XM_011517301.1	Known_gene	5	18.12	5.33	112.33	5.69	2.26	7.77	15.57	3.32
79817	7.096	1.38	-2.43652810570471	0	0	MOB3B	NM_024761.4	Known_gene	1	12.3	3.41	5.58	2.92	1.78	0.79	0.97	0.44
79843	12.15	1.11	-3.50877204503472	0	0	FAM124B	NM_001122779.1,NM_024785.2	Known_gene	2	16.55	4.06	15.84	0.49	0.08	1.79	0	3.19
79845	14.436	1.544	-2.77226623998779	2.20431966258477e-250	2.6725204255714e-250	RNF122	BGI_novel_T037865,XM_017013846.1,BGI_novel_T037863,NM_024787.3,BGI_novel_T037864,BGI_novel_T037862	Known_gene	6	8.08	29.7	5.53	1.68	2.2	2.6	0.68	0.56
79974	6.566	1.866	-2.07910962383068	1.24514074182332e-223	1.64004696431294e-223	CPED1	NM_024913.4,NM_001105533.1,XM_017012649.1,BGI_novel_T036921,BGI_novel_T036920	Known_gene	5	10.94	0.78	7.98	0.3	6.53	0.07	1.08	1.35
800	85.85	15.174	-2.47862813335196	0	0	CALD1	XM_017012650.1,BGI_novel_T037076,BGI_novel_T037075,NM_004342.6,NM_033138.3,BGI_novel_T037078,XM_017012653.1,BGI_novel_T037077,XM_017012651.1,NM_033140.3,NM_033139.3,XM_017012652.1,NM_033157.3,XM_017012654.1	Known_gene	14	120.88	67.19	69.48	10.53	27.84	6.7	7.63	23.17
80114	55.41	4.83	-3.52724007846138	0	0	BICC1	XM_011540185.2,XM_005270169.4,XM_011540190.2,XM_011540191.2,XM_011540189.2,XM_017016677.1,XM_017016678.1,XM_011540188.2,NM_001080512.2	Known_gene	9	118.9	21.48	25.85	8.49	9.11	3.46	0.4	2.69
80310	18.993	4.372	-2.20100302696372	0	0	PDGFD	NM_025208.4,NM_033135.3	Known_gene	2	29.48	9.37	18.13	5.05	4.58	7.39	2.79	2.05
80740	179.226	21.044	-2.87718321941594	0	0	LY6G6C	NM_025261.2	Known_gene	1	7.84	504.8	25.04	19.92	6.5	68.93	8.55	1.32
80741	6.123	1.444	-2.13953823536901	1.6677727602748e-26	8.3192743555033e-26	LY6G5C	NM_025262.3	Known_gene	1	3.68	7.41	7.28	1.58	1.13	2.22	2.29	0
80760	16.266	2.692	-2.83533830694678	0	0	ITIH5	NM_001001851.2,XM_011519714.2,XM_011519713.2,NM_030569.6,NM_032817.5	Known_gene	5	25.37	1.68	21.75	1.56	6.73	1.42	1.84	1.91
80765	16.476	1.996	-2.65381970808149	6.27981314068914e-183	9.58398218588437e-183	STARD5	XM_017022639.1,BGI_novel_T013723,XM_006720703.1,NM_181900.2,BGI_novel_T013722	Known_gene	5	7.82	31.28	10.33	2.78	1.4	2.25	3.55	0
80781	13.676	1.434	-3.46950897128211	0	0	COL18A1	BGI_novel_T025445,NM_030582.3,BGI_novel_T025444,NM_130445.3,BGI_novel_T025446,NM_130444.2	Known_gene	6	9.81	0.56	30.66	1.48	2.87	0.89	1.28	0.65
80820	5.416	1.496	-2.45408918183045	2.57192833367008e-183	3.91724271025502e-183	EEPD1	XM_017012657.1,XM_017012658.1,BGI_novel_T035739,NM_030636.2,BGI_novel_T035740	Known_gene	5	5.1	4.17	6.98	1.29	0.32	2.47	1.98	1.42
80833	25.663	5.974	-2.18248636422956	0	0	APOL3	BGI_novel_T026040,NM_145639.1,XM_017028949.1,BGI_novel_T026042,XM_006724325.2,BGI_novel_T026041,XM_017028948.1,NM_014349.2,BGI_novel_T026044,XM_017028947.1,NM_145642.2,XM_006724324.1,BGI_novel_T026038,XM_017028952.1,NM_030644.1,BGI_novel_T026039,XM_017028951.1,BGI_novel_T026043,XM_017028950.1,BGI_novel_T026037,XM_017028946.1,NM_145641.2,NM_145640.2	Known_gene	23	23.6	11.44	41.95	3.98	13.62	7.01	5.26	0
80864	19.52	1.528	-3.86858875740996	1.02536815932687e-306	1.05413048180475e-306	EGFL8	NM_030652.3	Known_gene	1	20.59	2.27	35.7	1.79	1.58	3.26	1.01	0
81575	22.326	3.864	-2.44990719575049	0	0	APOLD1	NM_030817.2,NM_001130415.1	Known_gene	2	30.63	26.26	10.09	2.77	13.29	1.39	1.29	0.58
81855	24.81	6.042	-2.23997717841419	0	0	SFXN3	BGI_novel_T005697,BGI_novel_T005698,NM_030971.3,BGI_novel_T005699,BGI_novel_T005700	Known_gene	5	24.07	8.13	42.23	9.2	3.93	7.89	3.18	6.01
8309	8.613	1.508	-2.57134186846682	6.36686714297761e-197	9.2198820963792e-197	ACOX2	NM_003500.3,XM_017007302.1,XM_005265505.1,BGI_novel_T027421,BGI_novel_T027419,BGI_novel_T027420,XM_006713340.3	Known_gene	7	15.13	0	10.71	0.39	5.83	0.16	1.16	0
83442	763.88	201.022	-2.02056192319672	0	0	SH3BGRL3	NM_031286.3	Known_gene	1	430.21	602.06	1259.37	180.12	283.63	211.79	185.39	144.18
83468	26.566	4.01	-2.81716698426839	0	0	GLT8D2	BGI_novel_T009747,BGI_novel_T009749,BGI_novel_T009750,NM_001316967.1,BGI_novel_T009748,NM_031302.4,XM_017019999.1,XM_011538793.2	Known_gene	8	53.44	3.62	22.64	1.95	13.06	0	1.6	3.44
83483	236.003	60.176	-2.223951697342	0	0	PLVAP	NM_031310.2	Known_gene	1	55.93	8.32	643.76	53.99	80.5	47.77	96	22.62
83595	26.233	3.384	-2.79119192240133	0	0	SOX7	NM_031439.3	Known_gene	1	7.78	51.54	19.38	2.51	6.83	2.66	3.83	1.09
83605	10.86	1.704	-2.60556515206087	5.3140487533547e-152	9.17977408019177e-152	CCM2	XM_006715786.3,XM_006715785.3,XM_011515564.2,NM_001167935.1,XM_011515563.2,XM_011515562.1,BGI_novel_T035868,XM_017012672.1,BGI_novel_T035867,NM_001167934.1,XM_011515561.2,NM_031443.3,NM_001029835.2,BGI_novel_T035869,XM_017012671.1,XM_017012673.1,BGI_novel_T035870	Known_gene	17	7.65	11.18	13.75	1.47	2.74	3.22	1.09	0
83643	19.783	2.736	-2.92280757331524	0	0	CCDC3	NM_001282658.1,NM_031455.3	Known_gene	2	27.61	11.12	20.62	2.21	3.8	3.15	2.02	2.5
83700	15.513	3.882	-2.16463177980596	0	0	JAM3	NM_032801.4,NM_001205329.1	Known_gene	2	21.8	0.69	24.05	2.81	9.56	2.55	1.69	2.8
83706	8.236	1.424	-2.77030598787223	4.8384850378663e-212	6.62399535068335e-212	FERMT3	NM_031471.5,XM_017018398.1,XM_011545295.2,NM_178443.2,XM_017018399.1,XM_011545294.2	Known_gene	6	2.87	0.34	21.5	0.37	2.15	1.5	2.82	0.28
83716	66.583	2.316	-5.09781710154931	0	0	CRISPLD2	BGI_novel_T015619,XM_005256190.1,NM_031476.3	Known_gene	3	106.37	59.65	33.73	1.23	7.12	1.03	0.49	1.71
83758	7.353	1.604	-2.28011721184248	9.47716501653909e-53	3.09907415936187e-52	RBP5	XM_017020002.1,NM_031491.2,BGI_novel_T008385	Known_gene	3	3.52	0.99	17.55	2.84	4.02	0.37	0.72	0.07
83871	58.153	9.956	-2.56901233590017	0	0	RAB34	NM_001144942.1,NM_001256276.1,NM_001144943.1,NM_001256278.1,NM_001142624.2,NM_031934.5,BGI_novel_T016494,NM_001142625.2,BGI_novel_T016493,NM_001256277.1	Known_gene	10	63.39	19.43	91.64	8.08	16.68	4.23	12.19	8.6
83872	8.383	1.432	-2.17826606221673	0	0	HMCN1	BGI_novel_T003504,BGI_novel_T003513,XM_011510041.2,BGI_novel_T003510,NM_031935.2,BGI_novel_T003508,BGI_novel_T003502,BGI_novel_T003505,BGI_novel_T003511,XM_011510038.2,BGI_novel_T003506,XM_017002437.1,BGI_novel_T003509,BGI_novel_T003512,BGI_novel_T003507,BGI_novel_T003503	Known_gene	16	20.47	0.2	4.48	1.5	2.35	1.53	0.88	0.9
83878	9.636	1.218	-3.33720536760984	5.16243556655921e-290	5.56438990730821e-290	USHBP1	NM_001321417.1,BGI_novel_T019427,XM_011528351.2,NM_031941.3,NM_001297703.1	Known_gene	5	4.23	0	24.68	0.06	2.47	0.24	2.25	1.07
83982	51.06	4.066	-3.72046878439225	2.18015462133365e-188	3.25336939772573e-188	IFI27L2	NM_032036.2	Known_gene	1	30.76	78.75	43.67	6.83	1.96	2.44	3.48	5.62
8404	571.483	150.218	-2.01107208259682	0	0	SPARCL1	NM_001291976.1,NM_004684.5,NM_001291977.1,NM_001128310.2	Known_gene	4	832.39	237.85	644.21	67.25	268.9	139.77	127.28	147.89
84058	33.61	9.12	-2.03063260579539	2.44101435042444e-225	3.1926385185221e-225	WDR54	NM_001320823.1,NM_001320824.1,XM_017005064.1,BGI_novel_T021849,NM_001320825.1,NM_032118.3	Known_gene	6	25.07	17.87	57.89	12.55	7.12	7.71	8.86	9.36
8406	66.74	3.07	-4.21411148689221	0	0	SRPX	NM_001170750.1,NM_001170752.1,BGI_novel_T041300,XM_017029893.1,NM_001170751.1,NM_006307.4	Known_gene	6	109.84	3.59	86.79	1.97	7.21	2.49	3.68	0
84166	33.483	2.82	-3.22823558134429	0	0	NLRC5	XM_011523375.2,XM_005256196.2,XM_011523373.2,BGI_novel_T015099,XM_017023768.1,XM_005256199.3,XM_017023771.1,XM_005256197.2,XM_006721300.2,XM_005256194.3,NM_032206.4,XM_017023769.1,XM_005256195.2,BGI_novel_T015101,XM_011523376.2,XM_006721298.2,XM_017023770.1,BGI_novel_T015098,XM_017023767.1,XM_006721297.2,XM_005256201.3,XM_005256193.2,XM_017023766.1,BGI_novel_T015100	Known_gene	24	28.6	50.3	21.55	2.6	1.99	4.45	3.31	1.75
84168	13.833	3.04	-3.13017942772559	0	0	ANTXR1	NM_053034.2,NM_032208.2,XM_017005076.1,NM_018153.3,XM_017005077.1,XM_017005075.1	Known_gene	6	29.63	1.18	10.69	2.4	8.12	2.75	1.58	0.35
8425	34.496	3.222	-3.63744400182094	0	0	LTBP4	BGI_novel_T019971,NM_003573.2,XM_011527379.1,XM_011527387.1,XM_011527386.2,XM_011527381.2,XM_011527383.2,XM_011527385.2,NM_001042544.1,BGI_novel_T019972,XM_011527376.2,XM_011527377.2,XM_011527382.2,NM_001042545.1,XM_017027352.1,XM_011527378.2,XM_011527380.2,XM_017027354.1,XM_017027353.1,XM_011527384.2,BGI_novel_T019973	Known_gene	21	31.45	4.34	67.7	6.87	2.58	2.4	4.02	0.24
8434	31.77	5.966	-2.96208400917924	0	0	RECK	NM_021111.2,BGI_novel_T039485,BGI_novel_T039484,XM_017015208.1,BGI_novel_T039487,NM_001316348.1,NM_001316347.1,BGI_novel_T039486,NM_001316345.1,XM_017015209.1,XM_017015207.1,BGI_novel_T039483,BGI_novel_T039488,XM_017015210.1,NM_001316346.1,XM_017015211.1	Known_gene	16	60.62	10.3	24.39	5.22	8.13	3.69	5.72	7.07
8436	76.456	12.224	-2.76897857773531	0	0	SDPR	NM_004657.5	Known_gene	1	109.99	18.27	101.11	10.01	33.3	10.22	5.34	2.25
84417	32.476	2.674	-3.77243521315386	9.37532164177027e-265	1.08900343131735e-264	C2orf40	XM_011511993.2,NM_032411.2,XM_017005106.1,XM_006712799.3	Known_gene	4	22.24	17.79	57.4	3.54	1.81	1.28	5.02	1.72
845	4.303	1.498	-2.33751948833812	7.48338066202191e-97	1.70812667179223e-96	CASQ2	BGI_novel_T002459,NM_001232.3	Known_gene	2	4.97	0	7.94	0.26	4.02	1.51	0.36	1.34
84518	108.666	13.188	-2.99112981296894	0	0	CNFN	NM_032488.3,XM_005259332.2,XM_011527397.1,XM_011527396.1	Known_gene	4	2.37	294.95	28.68	19.62	8.52	27.12	7.33	3.35
8460	36.063	4.802	-2.93385677892394	0	0	TPST1	XM_011516635.2,NM_003596.3,XM_011516634.2,XM_017012727.1,XM_017012726.1,BGI_novel_T036111,XM_017012725.1,XM_017012724.1,XM_005250642.2,BGI_novel_T036109,BGI_novel_T036110	Known_gene	11	77.82	7.62	22.75	3.81	11.13	2.47	3.66	2.94
84632	17.056	2.46	-2.87576968027141	0	0	AFAP1L2	XM_017016803.1,BGI_novel_T005916,XM_017016830.1,XM_017016825.1,XM_017016832.1,XM_017016809.1,XM_017016805.1,XM_005270237.4,XM_011540286.2,NM_001001936.2,XM_017016822.1,XM_017016814.1,XM_017016801.1,XM_017016793.1,XM_017016815.1,XM_005270241.4,XM_011540290.1,XM_017016794.1,XM_005270242.4,XM_017016827.1,XM_005270233.4,XM_017016824.1,XM_017016797.1,XM_017016828.1,XM_017016811.1,XM_017016804.1,XM_017016826.1,XM_011540289.1,XM_017016807.1,XM_017016816.1,XM_017016819.1,XM_017016795.1,XM_017016808.1,XM_017016817.1,XM_017016796.1,XM_017016798.1,XM_017016799.1,XM_017016820.1,XM_017016818.1,XM_017016806.1,XM_017016810.1,XM_017016800.1,NM_001287824.1,XM_017016812.1,XM_017016831.1,XM_017016813.1,XM_017016802.1,NM_032550.3,XM_017016821.1,XM_017016792.1,XM_017016829.1,XM_017016823.1	Known_gene	52	17.93	10.53	22.71	1.19	5.68	4.24	1.15	0.04
84701	70.303	3.992	-3.47766984917971	0	0	COX4I2	XM_005260580.4,BGI_novel_T024415,XM_005260579.4,XM_005260581.3,BGI_novel_T024414,NM_032609.2	Known_gene	6	49.92	39.34	121.65	4.83	9.65	3.48	1.26	0.74
84807	5.886	1.216	-2.41961291312349	3.22100383600204e-115	6.6078244587887e-115	NFKBID	NM_139239.2,BGI_novel_T019783,XM_005259340.3,NM_001321831.1,XM_017027392.1,XM_017027397.1,XM_017027393.1,BGI_novel_T019784,XM_017027394.1,XM_011527420.2,XM_017027396.1,BGI_novel_T019781,XM_011527424.2,XM_011527419.2,XM_017027395.1,XM_017027390.1,XM_017027389.1,XM_017027391.1,XM_011527421.2	Known_gene	19	4.99	4.36	8.31	3.87	0.69	0.71	0.81	0
8490	231.486	29.418	-2.99079017584845	0	0	RGS5	NM_001254748.1,NM_001254749.1,NM_001195303.2,NM_003617.3,BGI_novel_T003224	Known_gene	5	366.62	146.27	181.57	14.54	74.63	7.51	4.69	45.72
8519	3104.346	340.09	-3.279289465873	0	0	IFITM1	BGI_novel_T006178,BGI_novel_T006177,NM_003641.3	Known_gene	3	2629.94	2099.39	4583.71	166.26	653.3	187.05	335.68	358.16
8530	31.333	4.452	-2.71162121096338	3.31525209997825e-227	4.30201848563282e-227	CST7	NM_003650.3,BGI_novel_T024364	Known_gene	2	22.63	35.09	36.28	0.35	0.66	11.7	2.2	7.35
8532	13.273	1.818	-2.78371168708291	8.37743042348201e-288	9.06842587841627e-288	CPZ	BGI_novel_T029202,NM_001014447.2,NM_001014448.2,BGI_novel_T029201,NM_003652.3	Known_gene	5	14.18	2.88	22.76	3.03	4.05	0.88	1.13	0
8542	20.016	3.824	-2.45860703999419	0	0	APOL1	NM_001136541.1,XM_011530478.2,BGI_novel_T026047,NM_145343.2,NM_003661.3,NM_001136540.1,BGI_novel_T026046,XM_005261796.3	Known_gene	8	12.8	14.49	32.76	0.74	10.66	2.79	4.91	0.02
8544	24.483	5.77	-2.04705821463864	2.16328555139733e-210	2.98269338561674e-210	PIR	NM_001018109.2,BGI_novel_T041134,NM_003662.3	Known_gene	3	20.63	33.13	19.69	3.33	5.43	6.18	9.58	4.33
857	402.506	56.734	-2.92338895856858	0	0	CAV1	NM_001172897.1,NM_001172895.1,NM_001172896.1,NM_001753.4	Known_gene	4	506.27	213.99	487.26	37.07	99.37	56.73	33.65	56.85
8581	155.81	29.88	-2.15050192107307	0	0	LY6D	NM_003695.2,BGI_novel_T038925,BGI_novel_T038924	Known_gene	3	12.3	400.79	54.34	15.64	5.86	115.38	10.47	2.05
8613	107.22	12.374	-3.39019462868572	0	0	PLPP3	NM_003713.4,BGI_novel_T001796	Known_gene	2	166.68	22.93	132.05	8.13	21.22	10.45	14.47	7.6
862	11.31	1.952	-2.58617764058959	0	0	RUNX1T1	NM_175636.2,NM_001198634.1,BGI_novel_T038392,NM_001198631.1,BGI_novel_T038390,XM_017013938.1,NM_001198629.1,BGI_novel_T038388,NM_175635.2,XM_017013932.1,BGI_novel_T038394,BGI_novel_T038393,NM_001198632.1,XM_017013940.1,NM_001198633.1,XM_011517351.2,NM_001198628.1,XM_017013930.1,NM_001198626.1,BGI_novel_T038396,XM_017013936.1,XM_017013939.1,XM_017013933.1,XM_017013931.1,NM_001198630.1,XM_011517352.2,NM_001198679.1,BGI_novel_T038395,BGI_novel_T038391,NM_001198625.1,NM_004349.3,XM_017013937.1,XM_017013934.1,NM_175634.2,XM_017013935.1,XM_017013941.1,NM_001198627.1,BGI_novel_T038389,XM_011517353.2,XM_006716676.3	Known_gene	40	23.84	2.09	8	1.06	2.27	1.22	0.73	4.48
8638	10.99	3.006	-2.03169138723142	9.14298558601776e-140	1.66579716151483e-139	OASL	NM_001261825.1,BGI_novel_T010115,XM_017020141.1,NM_003733.3,XM_017020140.1,NM_198213.2	Known_gene	6	8.96	5.52	18.49	0.39	5.69	1.55	0.46	6.94
8639	10.226	1.928	-2.45510428966961	5.16473691193903e-255	6.16360500206022e-255	AOC3	XM_011525420.2,XM_011525419.1,NM_001277731.1,NM_001277732.1,NM_003734.3	Known_gene	5	7.2	1.05	22.43	2.51	0.99	0.74	5.4	0
8710	11.076	1.854	-2.42593989662723	1.52973847511994e-138	2.79966041514054e-138	SERPINB7	NM_001261831.1,BGI_novel_T018681,NM_001261830.1,BGI_novel_T018680,NM_001040147.2,NM_003784.3	Known_gene	6	2.09	30.07	1.07	2.25	0.04	6.88	0.06	0.04
8771	20.74	1.822	-3.66905825420933	7.18429401146107e-269	8.2490961909873e-269	TNFRSF6B	NM_003823.3,BGI_novel_T025002	Known_gene	2	6.25	7.54	48.43	0.83	0.91	1.21	4.43	1.73
8821	8.113	1.644	-2.27910704350441	1.8620923323437e-279	2.05966876152297e-279	INPP4B	XM_011532392.2,XM_017008795.1,XM_017008798.1,XM_011532391.2,XM_017008796.1,XM_005263323.3,NM_001101669.1,XM_017008797.1,BGI_novel_T030460,XM_017008794.1,XM_005263325.3,NM_003866.2	Known_gene	12	9.79	7.06	7.49	3.69	3.14	0.07	1.13	0.19
8843	26.943	1.684	-3.89276508307314	0	0	HCAR3	NM_006018.2,BGI_novel_T010158,BGI_novel_T010159	Known_gene	3	4.97	52.92	22.94	0.66	2.11	4.74	0.36	0.55
8909	67.713	2.332	-4.5083668789741	0	0	ENDOU	NM_001172440.1,NM_001172439.1,NM_006025.3,BGI_novel_T008830	Known_gene	4	9.71	188.99	4.44	3.66	0.17	6.24	1.59	0
8910	72.823	18.346	-2.01705407864623	0	0	SGCE	XM_017012763.1,BGI_novel_T036517,XM_017012768.1,XM_011516667.2,XM_017012766.1,NM_001301139.1,XM_017012767.1,XM_017012770.1,NM_003919.2,BGI_novel_T036511,BGI_novel_T036518,NM_001099400.1,BGI_novel_T036515,XM_011516665.2,BGI_novel_T036513,XM_017012764.1,XM_005250677.4,BGI_novel_T036512,BGI_novel_T036519,BGI_novel_T036514,XM_011516666.2,BGI_novel_T036509,BGI_novel_T036510,BGI_novel_T036516,XM_017012769.1,XM_011516663.2,XM_005250675.4,XM_017012765.1,NM_001099401.1,XM_011516669.2,XM_011516664.2	Known_gene	31	151.18	23.04	44.25	10.66	27.46	19.7	10.04	23.87
894	12.703	2.948	-2.14151995963787	0	0	CCND2	NM_001759.3,BGI_novel_T008308	Known_gene	2	18.87	8.05	11.19	1.98	7.75	1.4	2.62	0.99
89777	19.823	2.496	-2.52477835781174	0	0	SERPINB12	XM_011526249.1,XM_005266778.3,XM_011526248.1,BGI_novel_T018675,BGI_novel_T018674,NM_080474.2,XM_017026067.1,XM_011526246.1,NM_001307928.1	Known_gene	9	1.36	56.3	1.81	0.7	2.3	9.24	0.24	0
8985	11.44	2.06	-2.66336069190057	0	0	PLOD3	NM_001084.4	Known_gene	1	5.71	2.86	25.75	0.5	1.64	2.51	3.41	2.24
89927	13.503	3.194	-2.16880205052537	1.51363685207985e-205	2.12272563378988e-205	C16orf45	BGI_novel_T014524,XM_017023824.1,NM_001142469.1,NM_033201.2,XM_011522731.2	Known_gene	5	17.12	1.58	21.81	1.98	7.55	3.25	3.19	0
9021	121.776	20.332	-2.73724160578995	0	0	SOCS3	NM_003955.4	Known_gene	1	122.43	29.72	213.18	15.11	47.79	19.54	12.73	6.49
9037	23.773	3.032	-2.83529295544929	0	0	SEMA5A	XM_006714507.3,BGI_novel_T031082,XM_017010016.1,NM_003966.2,XM_011514155.2,BGI_novel_T031081,BGI_novel_T031083,XM_011514158.1,XM_011514156.1,XM_011514159.2,XM_006714506.2,XM_011514157.1	Known_gene	12	44.75	16.56	10.01	1.93	8.15	1.6	0.75	2.73
9046	11.746	2.95	-2.08626739080154	6.83343050441023e-131	1.2997512132545e-130	DOK2	NM_201349.2,NM_003974.3,XM_005273680.4,NM_001317800.1	Known_gene	4	7.05	3.23	24.96	0.15	7.74	2.57	4.24	0.05
90523	8.713	1.252	-2.38746417624638	1.2930952196917e-84	3.20190309334152e-84	MLIP	XM_017011467.1,NM_001281746.1,BGI_novel_T033805,BGI_novel_T033800,XM_017011466.1,XM_017011470.1,NM_001281747.1,XM_005249480.4,XM_005249478.4,XM_017011468.1,BGI_novel_T033799,BGI_novel_T033796,BGI_novel_T033801,XM_006715245.3,XM_017011469.1,NM_138569.2,BGI_novel_T033802,XM_005249476.4,BGI_novel_T033804,XM_017011465.1,BGI_novel_T033803	Known_gene	21	5.61	16.92	3.61	0.29	0	2.87	1.8	1.3
9056	7.976	1.09	-3.03379472154628	9.19957718809189e-187	1.38179688571765e-186	SLC7A7	NM_001126106.2,XM_006720302.1,NM_001126105.2,XM_011537299.1,BGI_novel_T011394,XM_011537298.2	Known_gene	6	9.81	0	14.12	0.07	3.01	1.22	0.92	0.23
9068	52.346	12.138	-2.17761098636597	0	0	ANGPTL1	NM_004673.3,XM_005245577.2	Known_gene	2	145.61	1.95	9.48	4.93	21.18	14.15	13.72	6.71
9079	48.713	10.568	-2.24811158547708	0	0	LDB2	XM_006713975.3,BGI_novel_T029284,XM_005248197.3,NM_001290.4,XM_017008819.1,XM_006713980.3,XM_017008812.1,XM_006713979.3,NM_001130834.2,XM_017008821.1,XM_017008817.1,XM_017008816.1,XM_005248202.2,XM_006713977.3,XM_005248201.2,XM_017008822.1,XM_017008818.1,XM_017008814.1,BGI_novel_T029283,XM_006713983.3,XM_006713976.3,XM_017008815.1,XM_011513905.2,XM_006713982.3,BGI_novel_T029286,NM_001304435.1,BGI_novel_T029282,XM_006713981.3,XM_017008820.1,NM_001304434.1,BGI_novel_T029281,XM_006713978.3,BGI_novel_T029285,XM_017008813.1,BGI_novel_T029287	Known_gene	35	62.53	27.82	55.79	6.18	34.15	3.75	6.75	2.01
90952	150.493	21.276	-3.0296267184293	0	0	ESAM	NM_138961.2,XM_011543060.2,BGI_novel_T008067,XM_005271720.4,BGI_novel_T008068	Known_gene	5	69.13	21.32	361.03	9.79	28	22.32	31.13	15.14
9124	185.606	22.38	-3.09517796262555	0	0	PDLIM1	XM_011540330.1,NM_020992.3	Known_gene	2	124.33	141.01	291.48	16.59	29.63	25.25	28.04	12.39
916	9.093	1.496	-2.59452090226476	1.30784066090623e-107	2.80120889539802e-107	CD3E	NM_000733.3	Known_gene	1	2.68	12.12	12.48	0.4	4.8	2.28	0	0
91624	4.633	1.04	-2.63191755272018	3.22474266063524e-107	6.91522036925503e-107	NEXN	XM_005271324.4,BGI_novel_T001996,XM_005271325.3,XM_005271322.3,XM_005271326.3,NM_001172309.1,XM_005271327.3,NM_144573.3,XM_005271323.3	Known_gene	9	8.31	2.49	3.1	1.75	2.13	0	0.61	0.71
91663	51.766	13.622	-2.10074960642317	0	0	MYADM	NM_001020821.2,NM_138373.4,NM_001290190.1,NM_001290191.1,NM_001020818.2,NM_001020819.2,NM_001290192.1,NM_001020820.2,NM_001290193.1,NM_001290189.1,BGI_novel_T020601,NM_001290194.1,NM_001290188.1	Known_gene	13	56.32	10.08	88.9	20.56	12.25	16.27	14.73	4.3
9168	2245.173	462.158	-2.35403321470448	0	0	TMSB10	NM_021103.3	Known_gene	1	1324.87	3083.87	2326.78	370.97	634.38	443.95	548.95	312.54
