Gene ID,FK FPKM,HN FPKM,log2(HN/FK),Qvalue(FK-vs-HN),Pvalue(FK-vs-HN),Other Gene ID,Transcripts,Gene Type,Transcripts Number,Start,End,Chr,Strand +/-,Length,Max Length of Transcript,FK2 FPKM,FK4 FPKM,FK5 FPKM,FK6 FPKM,FK7 FPKM,HN1 FPKM,HN2 FPKM,HN3 FPKM,HN4 FPKM,HN5 FPKM
BGI_novel_G002922,0.156,0.0,-5.8127923462582896,5.84948640658455e-09,3.55876526490434e-08,BGI_novel_G002922,BGI_novel_T019331,Novel_gene,1,39138,49692,chr1_GL383519v1_alt,-,10555,2723,0.0,0.0,0.54,0.0,0.24,0.0,0.0,0.0,0.0,0.0
BGI_novel_G002926,4.45,0.514,-3.17742765828562,3.98762334146962e-17,1.80910564893924e-16,BGI_novel_G002926,BGI_novel_T019335,Novel_gene,1,95366,110187,chr1_KI270706v1_random,-,14822,456,8.2,4.52,2.19,0.0,7.34,1.32,0.83,0.39,0.0,0.03
BGI_novel_G002930,1.1179999999999999,0.0,-7.81960085692841,2.4062001714981596e-26,8.852401670522069e-26,BGI_novel_G002930,BGI_novel_T019346,Novel_gene,1,268160,330619,chr1_KI270763v1_alt,+,62460,1536,0.0,0.0,0.0,3.48,2.11,0.0,0.0,0.0,0.0,0.0
BGI_novel_G002933,0.18600000000000003,0.718,1.9786800810157499,1.48233866705031e-07,9.64734612712865e-07,BGI_novel_G002933,BGI_novel_T019349,Novel_gene,1,831104,832340,chr1_KI270763v1_alt,.,1237,1237,0.57,0.17,0.19,0.0,0.0,0.22,3.32,0.0,0.05,0.0
BGI_novel_G002934,0.9420000000000001,0.27399999999999997,-1.7559612287494701,6.966917481618679e-48,1.9172553622381697e-47,BGI_novel_G002934,BGI_novel_T019350,Novel_gene,1,836451,845147,chr1_KI270763v1_alt,.,8697,8697,0.76,0.01,0.28,0.06,3.6,0.06,0.74,0.37,0.17,0.03
BGI_novel_G002935,0.0,0.574,6.317005826928849,1.0737664358362801e-11,5.84842333477271e-11,BGI_novel_G002935,BGI_novel_T019388,Novel_gene,1,1779987,1781252,chr2,.,1266,1266,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0
BGI_novel_G002936,0.0,0.8079999999999999,7.43802122789022,1.91680562892738e-21,7.7892613734256e-21,BGI_novel_G002936,BGI_novel_T019395,Novel_gene,1,2529859,2531723,chr2,.,1865,1865,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,3.72
BGI_novel_G002937,0.04,0.342,3.0739137085935098,1.45010869765696e-06,9.90194976154935e-06,BGI_novel_G002937,BGI_novel_T019396,Novel_gene,1,2740469,2741760,chr2,-,1292,1292,0.0,0.0,0.0,0.06,0.14,0.07,0.0,1.57,0.07,0.0
BGI_novel_G002938,0.0,0.47,4.90196832765001,9.821345004472861e-06,7.0083506631566e-05,BGI_novel_G002938,BGI_novel_T019402,Novel_gene,1,3587354,3588013,chr2,.,660,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0
BGI_novel_G002939,0.0,0.39799999999999996,5.08254057329183,3.0256515927997798e-06,2.1045551460320397e-05,BGI_novel_G002939,BGI_novel_T019405,Novel_gene,1,4215600,4216445,chr2,.,846,846,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0
BGI_novel_G002940,0.0,0.28,6.24300524548508,3.02236223455939e-11,1.67617606953312e-10,BGI_novel_G002940,BGI_novel_T019406,Novel_gene,1,4594722,4597007,chr2,.,2286,2286,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0
BGI_novel_G002942,0.0,0.36,5.69551745018258,1.8449881979177298e-08,1.15385813055091e-07,BGI_novel_G002942,BGI_novel_T019408,Novel_gene,1,4943529,4944832,chr2,.,1304,1304,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.27,0.0
BGI_novel_G002943,0.012,0.43799999999999994,5.23558777392259,1.49511724724949e-19,6.3641220421071e-19,BGI_novel_G002943,BGI_novel_T019409,Novel_gene,1,5028440,5031179,chr2,.,2740,2740,0.0,0.0,0.0,0.03,0.03,0.03,0.35,1.46,0.33,0.02
BGI_novel_G002944,0.0,0.33799999999999997,6.08254057329183,2.4599389870140703e-10,1.41713778542495e-09,BGI_novel_G002944,BGI_novel_T019410,Novel_gene,1,5757716,5759428,chr2,.,1713,1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0
BGI_novel_G002948,0.0,0.7120000000000001,6.9019683276500094,5.180692138500481e-16,2.43187530321225e-15,BGI_novel_G002948,BGI_novel_T019414,Novel_gene,1,6335740,6337180,chr2,.,1441,1441,0.0,0.0,0.0,0.0,0.0,0.19,3.37,0.0,0.0,0.0
BGI_novel_G002949,0.01,0.36200000000000004,5.08254057329183,4.0431265893935e-18,1.7849253924190002e-17,BGI_novel_G002949,BGI_novel_T019415,Novel_gene,1,6439549,6442590,chr2,.,3042,3042,0.0,0.0,0.05,0.0,0.0,0.0,0.03,1.73,0.05,0.0
BGI_novel_G002950,0.0,0.35200000000000004,6.77643744556615,5.835487816634249e-15,2.83127601491711e-14,BGI_novel_G002950,BGI_novel_T019416,Novel_gene,1,6695932,6698494,chr2,.,2563,2563,0.0,0.0,0.0,0.0,0.0,0.26,0.0,1.5,0.0,0.0
BGI_novel_G002951,0.392,0.0,-7.41431320409621,4.194814534193649e-21,1.71840199674485e-20,BGI_novel_G002951,BGI_novel_T019422,Novel_gene,1,7102246,7105511,chr2,.,3266,3266,0.0,0.07,0.0,1.03,0.86,0.0,0.0,0.0,0.0,0.0
BGI_novel_G002954,0.022000000000000002,0.83,5.28047995090374,1.1433550477869097e-29,3.9684132556767103e-29,BGI_novel_G002954,BGI_novel_T019425,Novel_gene,1,7279933,7282305,chr2,.,2373,2373,0.0,0.0,0.0,0.0,0.11,0.0,0.0,1.25,0.0,2.9
BGI_novel_G002955,0.006,0.95,7.028500733578941,6.50038829438844e-32,2.17812717501245e-31,BGI_novel_G002955,BGI_novel_T019426,Novel_gene,1,7568598,7570942,chr2,.,2345,2345,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.71
BGI_novel_G002956,1.3119999999999998,0.044000000000000004,-4.67734760993,6.38016792831717e-14,3.2043400623406897e-13,BGI_novel_G002956,BGI_novel_T019455,Novel_gene,1,9751821,9752698,chr2,.,878,878,0.0,6.14,0.0,0.42,0.0,0.22,0.0,0.0,0.0,0.0
BGI_novel_G002960,0.0,0.618,6.4213424867435895,2.3077320383774103e-12,1.22580925004549e-11,BGI_novel_G002960,BGI_novel_T019478,Novel_gene,1,10842261,10843514,chr2,.,1254,1254,0.0,0.0,0.0,0.0,0.0,2.1,0.14,0.85,0.0,0.0
BGI_novel_G002961,0.0,0.282,4.8024326540991,1.77983055210474e-05,0.00012884387046310802,BGI_novel_G002961,BGI_novel_T019481,Novel_gene,1,11379206,11380159,chr2,.,954,954,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0
BGI_novel_G002962,0.904,0.28800000000000003,-1.71209664047701,0.000159853986180947,0.00122029133812982,BGI_novel_G002962,BGI_novel_T019482,Novel_gene,1,11429678,11430290,chr2,.,613,613,0.66,0.62,1.89,0.0,1.35,0.54,0.0,0.56,0.34,0.0
BGI_novel_G002964,0.0,0.268,6.48693082837117,8.361111467424849e-13,4.37159866540398e-12,BGI_novel_G002964,BGI_novel_T019507,Novel_gene,1,15828933,15831665,chr2,.,2733,2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0
BGI_novel_G002965,0.0,0.67,8.69662678898456,1.1262002156227597e-42,3.28136028537106e-42,BGI_novel_G002965,BGI_novel_T019508,Novel_gene,1,16442330,16447172,chr2,.,4843,4843,0.0,0.0,0.0,0.0,0.0,0.09,2.7,0.56,0.0,0.0
BGI_novel_G002966,0.0,0.456,6.3873951548202506,3.84467815733933e-12,2.05912492548025e-11,BGI_novel_G002966,BGI_novel_T019512,Novel_gene,1,17037968,17039545,chr2,.,1578,1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.27,0.0
BGI_novel_G002967,0.0,0.32799999999999996,6.4213424867435895,2.3077320383774103e-12,1.22580925004549e-11,BGI_novel_G002967,BGI_novel_T019513,Novel_gene,1,17081257,17083438,chr2,.,2182,2182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0
BGI_novel_G002968,0.02,0.7979999999999999,5.23348247136657,1.5510254719171497e-37,4.800399340750449e-37,BGI_novel_G002968,BGI_novel_T019522,Novel_gene,1,18085345,18088478,chr2,.,3134,3134,0.03,0.0,0.0,0.04,0.03,0.03,0.0,0.0,0.79,3.17
BGI_novel_G002969,0.062,0.414,2.8461050090408904,4.7416119292854694e-08,3.0164663309974297e-07,BGI_novel_G002969,BGI_novel_T019527,Novel_gene,1,19817493,19818996,chr2,.,1504,1504,0.11,0.15,0.0,0.05,0.0,0.0,0.05,2.02,0.0,0.0
BGI_novel_G002970,0.0,0.6940000000000001,5.58004023276265,5.5854279811822e-08,3.5749626768377796e-07,BGI_novel_G002970,BGI_novel_T019528,Novel_gene,1,19826053,19826749,chr2,.,697,697,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0
BGI_novel_G002971,0.0,0.276,3.99507773204149,0.0007067468397697,0.005619776404787879,BGI_novel_G002971,BGI_novel_T019529,Novel_gene,1,19829834,19830446,chr2,.,613,613,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0
BGI_novel_G002972,0.008,0.7240000000000001,6.41326767998726,4.15722027129467e-42,1.2195913907095198e-41,BGI_novel_G002972,BGI_novel_T019545,Novel_gene,1,20378223,20382120,chr2,.,3898,3898,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.02,3.6
BGI_novel_G002973,0.0,0.302,5.74996523420496,1.06595188910747e-08,6.587968160107111e-08,BGI_novel_G002973,BGI_novel_T019546,Novel_gene,1,20502108,20503647,chr2,.,1540,1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0
BGI_novel_G002975,0.0,0.9520000000000001,8.98943116890035,5.008740420417739e-50,1.3515105615780498e-49,BGI_novel_G002975,BGI_novel_T019552,Novel_gene,1,22685473,22689861,chr2,.,4389,4389,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,3.91
BGI_novel_G002976,0.013999999999999999,0.43799999999999994,4.97235765554141,7.013805691635831e-17,3.2095381175449403e-16,BGI_novel_G002976,BGI_novel_T019553,Novel_gene,1,22722416,22724831,chr2,.,2416,2416,0.07,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0
BGI_novel_G002977,0.0,0.284,7.7894935983916,5.39187289465347e-26,1.9966177087123199e-25,BGI_novel_G002977,BGI_novel_T019554,Novel_gene,1,22849899,22856137,chr2,.,6239,6239,0.0,0.0,0.0,0.0,0.0,1.41,0.01,0.0,0.0,0.0
BGI_novel_G002978,0.0,0.606,4.99507773204149,5.44300965902792e-06,3.83131684974947e-05,BGI_novel_G002978,BGI_novel_T019555,Novel_gene,1,23274688,23275265,chr2,.,578,578,0.0,0.0,0.0,0.0,0.0,0.2,0.19,2.64,0.0,0.0
BGI_novel_G002981,0.012,0.7979999999999999,5.949274042428369,6.099324191282949e-17,2.7859416421749904e-16,BGI_novel_G002981,BGI_novel_T019632,Novel_gene,1,26140615,26142311,chr2,-,1697,1379,0.0,0.0,0.06,0.0,0.0,2.79,0.0,1.14,0.06,0.0
BGI_novel_G002982,0.532,0.0,-6.52848422401552,4.68938532970323e-13,2.4283768863795003e-12,BGI_novel_G002982,BGI_novel_T019633,Novel_gene,1,26140806,26142311,chr2,-,1506,1506,0.34,0.0,0.0,0.05,2.27,0.0,0.0,0.0,0.0,0.0
BGI_novel_G002986,0.716,0.284,-1.31158360619256,1.03553562357333e-07,6.70381810718894e-07,BGI_novel_G002986,BGI_novel_T019708,Novel_gene,1,30163335,30165579,chr2,.,2245,2245,0.29,0.25,0.1,0.0,2.94,0.11,0.11,0.0,0.55,0.65
BGI_novel_G002987,0.0,0.43200000000000005,4.8024326540991,1.77983055210474e-05,0.00012884387046310802,BGI_novel_G002987,BGI_novel_T019709,Novel_gene,1,30214504,30215190,chr2,.,687,687,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0
BGI_novel_G002988,0.804,0.022000000000000002,-5.49677536428818,5.770904953693261e-13,2.99721488005114e-12,BGI_novel_G002988,BGI_novel_T019711,Novel_gene,1,30274164,30275040,chr2,.,877,877,0.0,0.0,0.39,2.87,0.76,0.0,0.0,0.0,0.11,0.0
BGI_novel_G002989,0.168,0.012,-3.9118128635670297,2.21724390397335e-05,0.00016115659144809,BGI_novel_G002989,BGI_novel_T019726,Novel_gene,1,32338305,32339715,chr2,.,1411,1411,0.06,0.0,0.0,0.4,0.38,0.0,0.0,0.0,0.0,0.06
BGI_novel_G002990,0.094,0.54,2.3170058269288503,2.0172479047536397e-05,0.00014632953451163602,BGI_novel_G002990,BGI_novel_T019740,Novel_gene,1,33402218,33403121,chr2,.,904,904,0.0,0.0,0.47,0.0,0.0,2.7,0.0,0.0,0.0,0.0
BGI_novel_G002992,0.018000000000000002,0.514,4.6097875761567,2.28090566914087e-13,1.17029185875286e-12,BGI_novel_G002992,BGI_novel_T019747,Novel_gene,1,35942565,35944203,chr2,.,1639,1639,0.0,0.0,0.09,0.0,0.0,0.96,0.0,1.46,0.1,0.05
BGI_novel_G002993,0.01,0.884,6.5010489455049205,1.07701629626081e-20,4.4533741930772193e-20,BGI_novel_G002993,BGI_novel_T019748,Novel_gene,1,36014231,36015745,chr2,.,1515,1515,0.0,0.0,0.0,0.0,0.05,0.0,4.36,0.0,0.06,0.0
BGI_novel_G002994,0.036000000000000004,0.536,3.5186396880985,1.04210162444533e-06,7.0779472288297605e-06,BGI_novel_G002994,BGI_novel_T019758,Novel_gene,1,36825200,36826027,chr2,.,828,828,0.0,0.0,0.0,0.18,0.0,0.0,0.0,2.56,0.12,0.0
BGI_novel_G002995,0.0,0.764,6.08254057329183,2.4599389870140703e-10,1.41713778542495e-09,BGI_novel_G002995,BGI_novel_T019788,Novel_gene,1,38398475,38399326,chr2,.,852,852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.22,0.0
BGI_novel_G002996,0.0,0.42,5.64813774914606,2.9427281881866604e-08,1.85228323271472e-07,BGI_novel_G002996,BGI_novel_T019789,Novel_gene,1,38519590,38520663,chr2,.,1074,1074,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.17,0.0
BGI_novel_G002997,0.0,0.384,6.518639688098499,5.0467047887355e-13,2.61866542437372e-12,BGI_novel_G002997,BGI_novel_T019794,Novel_gene,1,38618126,38620132,chr2,.,2007,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0
BGI_novel_G002998,0.0,0.54,6.3873951548202506,3.84467815733933e-12,2.05912492548025e-11,BGI_novel_G002998,BGI_novel_T019795,Novel_gene,1,38627244,38628606,chr2,.,1363,1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.07
BGI_novel_G002999,0.19,0.47600000000000003,1.37974158227682,3.60262729313443e-05,0.00026518597954087997,BGI_novel_G002999,BGI_novel_T019805,Novel_gene,1,39145457,39147170,chr2,.,1714,1714,0.1,0.26,0.09,0.0,0.5,2.28,0.0,0.05,0.05,0.0
BGI_novel_G003000,0.602,0.038,-4.00492226795851,4.65572361146117e-09,2.82410646649483e-08,BGI_novel_G003000,BGI_novel_T019832,Novel_gene,1,42133297,42134265,chr2,.,969,969,0.29,0.48,1.47,0.0,0.77,0.0,0.0,0.0,0.19,0.0
BGI_novel_G003001,0.006,0.368,5.82796774620623,8.88997089422927e-16,4.2043673712331e-15,BGI_novel_G003001,BGI_novel_T019856,Novel_gene,1,44026327,44028913,chr2,.,2587,2587,0.03,0.0,0.0,0.0,0.0,1.49,0.09,0.0,0.0,0.26
BGI_novel_G003002,0.046,0.384,3.41805773292715,1.0905449252183799e-08,6.742581173197361e-08,BGI_novel_G003002,BGI_novel_T019857,Novel_gene,1,44048765,44050298,chr2,.,1534,1534,0.0,0.23,0.0,0.0,0.0,0.0,0.06,1.8,0.0,0.06
BGI_novel_G003003,0.0,0.496,6.45450935067879,1.3882232391721298e-12,7.31276793320781e-12,BGI_novel_G003003,BGI_novel_T019858,Novel_gene,1,44157370,44158897,chr2,.,1528,1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.9,0.0
BGI_novel_G003004,0.027999999999999997,0.26,3.28409120445612,2.18265045055992e-09,1.3076320001657399e-08,BGI_novel_G003004,BGI_novel_T019866,Novel_gene,1,44904032,44906490,chr2,.,2459,2459,0.07,0.0,0.0,0.0,0.07,0.0,0.16,1.14,0.0,0.0
BGI_novel_G003006,0.342,0.08800000000000001,-1.91919239393262,3.45825741570288e-07,2.29347491682424e-06,BGI_novel_G003006,BGI_novel_T019890,Novel_gene,1,46805179,46807590,chr2,.,2412,2412,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.44,0.0
BGI_novel_G003007,0.248,0.838,1.7090096865107,0.000270105948821883,0.0020913396576346,BGI_novel_G003007,BGI_novel_T019897,Novel_gene,1,47360712,47361338,chr2,.,627,627,0.26,0.19,0.15,0.0,0.64,2.24,0.0,1.01,0.83,0.11
BGI_novel_G003008,0.008,0.496,5.74996523420496,4.50504193436118e-15,2.17783260828756e-14,BGI_novel_G003008,BGI_novel_T019899,Novel_gene,1,47670361,47672226,chr2,.,1866,1866,0.04,0.0,0.0,0.0,0.0,2.03,0.0,0.09,0.36,0.0
BGI_novel_G003009,0.07400000000000001,0.618,3.16797604979789,2.77621742737558e-08,1.74591821796892e-07,BGI_novel_G003009,BGI_novel_T019900,Novel_gene,1,47684475,47685475,chr2,.,1001,1001,0.0,0.2,0.17,0.0,0.0,0.0,3.0,0.09,0.0,0.0
BGI_novel_G003010,0.09,0.376,2.06546705993289,0.000156295805012866,0.00119275356488373,BGI_novel_G003010,BGI_novel_T019906,Novel_gene,1,48407944,48408964,chr2,.,1021,1021,0.0,0.0,0.0,0.0,0.45,0.09,0.0,0.0,1.79,0.0
BGI_novel_G003011,0.166,0.978,2.53296322677375,3.77388491641138e-09,2.28405751363958e-08,BGI_novel_G003011,BGI_novel_T019918,Novel_gene,1,49794202,49795129,chr2,.,928,928,0.0,0.18,0.27,0.08,0.3,0.31,4.28,0.3,0.0,0.0
BGI_novel_G003012,0.013999999999999999,0.51,5.03947185139995,5.5125297468809e-10,3.2187223891526696e-09,BGI_novel_G003012,BGI_novel_T019919,Novel_gene,1,52433142,52434331,chr2,.,1190,1190,0.0,0.0,0.07,0.0,0.0,2.55,0.0,0.0,0.0,0.0
BGI_novel_G003013,0.6940000000000001,0.254,-1.4643538865958101,2.9861898574788e-05,0.00021815776371501998,BGI_novel_G003013,BGI_novel_T019931,Novel_gene,1,54307949,54309081,chr2,.,1133,1133,0.94,0.0,0.29,0.0,2.24,0.0,0.0,1.27,0.0,0.0
BGI_novel_G003014,0.0,0.256,5.85305872716906,3.5836854366367796e-09,2.16793948897168e-08,BGI_novel_G003014,BGI_novel_T019955,Novel_gene,1,55451213,55453118,chr2,.,1906,1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0
BGI_novel_G003015,0.006,0.828,7.19475007687786,3.68950418565117e-35,1.17733997282079e-34,BGI_novel_G003015,BGI_novel_T019956,Novel_gene,1,55502299,55505247,chr2,.,2949,2949,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.52,3.26
BGI_novel_G003016,0.168,2.0180000000000002,3.5777675347348397,3.2618847311144195e-23,1.2749919695164e-22,BGI_novel_G003016,BGI_novel_T019961,Novel_gene,1,56720006,56721007,chr2,.,1002,1002,0.09,0.12,0.17,0.0,0.46,4.46,1.36,1.93,0.45,1.89
BGI_novel_G003017,0.262,0.8059999999999999,1.87702899984426,5.75680883992753e-08,3.6860378967581205e-07,BGI_novel_G003017,BGI_novel_T019969,Novel_gene,1,58320119,58321388,chr2,.,1270,1270,0.07,1.07,0.0,0.17,0.0,0.14,3.7,0.14,0.0,0.05
BGI_novel_G003018,0.03,0.3,3.36255797874326,5.486008829023159e-16,2.5769511628702503e-15,BGI_novel_G003018,BGI_novel_T019970,Novel_gene,1,59169296,59173222,chr2,.,3927,3927,0.0,0.06,0.04,0.03,0.02,0.08,0.08,1.32,0.02,0.0
BGI_novel_G003019,0.024,0.782,5.22389642253737,7.64489923730146e-20,3.23454609715795e-19,BGI_novel_G003019,BGI_novel_T019971,Novel_gene,1,59201924,59203605,chr2,.,1682,1682,0.0,0.07,0.0,0.0,0.05,0.0,0.0,0.0,0.0,3.91
BGI_novel_G003020,0.152,0.7140000000000001,2.28858714100407,2.84410235843558e-20,1.1886497686816e-19,BGI_novel_G003020,BGI_novel_T019972,Novel_gene,1,60442542,60445817,chr2,.,3276,3276,0.14,0.25,0.12,0.1,0.15,0.34,0.63,2.27,0.15,0.18
BGI_novel_G003021,0.0,0.644,6.74996523420496,9.50562048150339e-15,4.6487224034464696e-14,BGI_novel_G003021,BGI_novel_T019976,Novel_gene,1,60808371,60809842,chr2,.,1472,1472,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.53,0.06,1.51
BGI_novel_G003022,0.258,0.612,1.3530757985228898,5.67604940730215e-10,3.3153362332894e-09,BGI_novel_G003022,BGI_novel_T020008,Novel_gene,1,61658461,61661854,chr2,.,3394,3394,0.14,0.59,0.09,0.23,0.24,2.76,0.1,0.02,0.06,0.12
BGI_novel_G003024,0.0,0.386,5.949274042428369,1.2173490660151899e-09,7.22007983436797e-09,BGI_novel_G003024,BGI_novel_T020010,Novel_gene,1,61809051,61810441,chr2,.,1391,1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.06
BGI_novel_G003025,0.0,0.508,5.63893392181622,3.20511224128698e-08,2.02757466432023e-07,BGI_novel_G003025,BGI_novel_T020012,Novel_gene,1,61856179,61857100,chr2,.,922,922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.91,0.0
BGI_novel_G003026,0.07200000000000001,0.664,3.16140049680361,6.29830240948984e-15,3.06162404266609e-14,BGI_novel_G003026,BGI_novel_T020013,Novel_gene,1,61863491,61865314,chr2,.,1824,1824,0.32,0.0,0.0,0.04,0.0,0.0,0.0,2.36,0.96,0.0
BGI_novel_G003028,0.0,0.41,7.352629736659581,1.82035923269987e-20,7.578771078965929e-20,BGI_novel_G003028,BGI_novel_T020031,Novel_gene,1,64475143,64478415,chr2,.,3273,3273,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.57,0.0,0.0
BGI_novel_G003030,0.408,0.0,-6.982202191458429,1.1240496110469999e-16,5.172030141898389e-16,BGI_novel_G003030,BGI_novel_T020052,Novel_gene,1,68413260,68415450,chr2,.,2191,2191,0.26,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0
BGI_novel_G003032,0.0,0.44799999999999995,7.298858480218589,7.1173707958329e-20,3.00850059785589e-19,BGI_novel_G003032,BGI_novel_T020059,Novel_gene,1,68957281,68960101,chr2,.,2821,2821,0.0,0.0,0.0,0.0,0.0,0.03,1.89,0.32,0.0,0.0
BGI_novel_G003033,0.004,0.516,7.33474961343186,3.86303572258151e-38,1.1860163609312298e-37,BGI_novel_G003033,BGI_novel_T020060,Novel_gene,1,68993154,68998210,chr2,.,5057,5057,0.02,0.0,0.0,0.0,0.0,0.05,0.69,0.02,0.03,1.79
BGI_novel_G003034,1.6680000000000001,0.836,-1.00367922012248,1.7965919460484802e-33,5.89410665358259e-33,BGI_novel_G003034,BGI_novel_T020071,Novel_gene,1,69906757,69914679,chr2,-,7923,7923,1.47,1.18,0.73,1.45,3.51,1.22,0.2,0.86,0.73,1.17
BGI_novel_G003035,0.004,0.042,3.6955174501825803,4.4132661130949604e-10,2.5680383079458395e-09,BGI_novel_G003035,BGI_novel_T020082,Novel_gene,1,70337361,70351955,chr2,.,14595,14595,0.0,0.01,0.0,0.0,0.01,0.0,0.03,0.04,0.13,0.01
BGI_novel_G003038,0.0,0.574,5.58004023276265,5.5854279811822e-08,3.5749626768377796e-07,BGI_novel_G003038,BGI_novel_T020085,Novel_gene,1,70642943,70643766,chr2,.,824,824,0.0,0.0,0.0,0.0,0.0,1.58,0.0,1.29,0.0,0.0
BGI_novel_G003039,1.526,0.502,-1.6238321006029999,1.51231339162747e-39,4.5637530178012e-39,BGI_novel_G003039,BGI_novel_T020112,Novel_gene,1,72168660,72173583,chr2,.,4924,4924,3.15,0.69,0.71,0.58,2.5,0.74,0.03,1.09,0.0,0.65
BGI_novel_G003040,0.0,0.512,6.4213424867435895,2.3077320383774103e-12,1.22580925004549e-11,BGI_novel_G003040,BGI_novel_T020129,Novel_gene,1,73144689,73146142,chr2,.,1454,1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.06
BGI_novel_G003041,0.022000000000000002,1.0759999999999998,5.40446866817919,2.8190972154850297e-22,1.1241471970620099e-21,BGI_novel_G003041,BGI_novel_T020135,Novel_gene,1,73322530,73323904,chr2,.,1375,1375,0.0,0.0,0.11,0.0,0.0,1.76,3.37,0.0,0.25,0.0
BGI_novel_G003042,5.144,1.798,-1.52445938053814,3.23807474605774e-88,6.485907678068059e-88,BGI_novel_G003042,BGI_novel_T020140,Novel_gene,1,73744287,73748038,chr2,-,3752,3752,4.41,1.14,1.86,1.91,16.4,3.2,1.33,2.17,0.79,1.5
BGI_novel_G003043,0.564,0.034,-4.08113928957556,2.99294654138065e-20,1.25193517608765e-19,BGI_novel_G003043,BGI_novel_T020153,Novel_gene,1,74346101,74348522,chr2,.,2422,2422,0.77,0.04,0.18,0.28,1.55,0.0,0.1,0.0,0.0,0.07
BGI_novel_G003045,0.006,0.35600000000000004,5.74996523420496,4.50504193436118e-15,2.17783260828756e-14,BGI_novel_G003045,BGI_novel_T020192,Novel_gene,1,75984964,75987460,chr2,.,2497,2497,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.07,0.0
BGI_novel_G003046,0.016,0.598,5.2430052454850795,3.18284883077105e-11,1.7681108427338801e-10,BGI_novel_G003046,BGI_novel_T020193,Novel_gene,1,76601157,76602300,chr2,.,1144,1144,0.0,0.0,0.0,0.0,0.08,0.08,0.0,2.83,0.0,0.08
BGI_novel_G003047,0.0,0.654,6.317005826928849,1.0737664358362801e-11,5.84842333477271e-11,BGI_novel_G003047,BGI_novel_T020195,Novel_gene,1,79113991,79115111,chr2,.,1121,1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.9
BGI_novel_G003048,0.086,0.49200000000000005,2.34557497912562,7.62754905607779e-09,4.67440988925775e-08,BGI_novel_G003048,BGI_novel_T020196,Novel_gene,1,79382639,79384392,chr2,.,1754,1754,0.0,0.0,0.43,0.0,0.0,0.0,0.0,2.03,0.43,0.0
BGI_novel_G003049,0.28,0.922,1.70657263869158,5.82181931516642e-08,3.7304600223050607e-07,BGI_novel_G003049,BGI_novel_T020198,Novel_gene,1,82133942,82135214,chr2,.,1273,1273,0.7,0.09,0.13,0.1,0.38,0.43,3.14,0.07,0.4,0.57
BGI_novel_G003050,0.09,0.8240000000000001,3.38366181938953,6.75578339030286e-36,2.1349831053340698e-35,BGI_novel_G003050,BGI_novel_T020199,Novel_gene,1,83048554,83052022,chr2,.,3469,3469,0.12,0.21,0.03,0.04,0.05,0.0,3.94,0.02,0.11,0.05
